,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52750_cor_Wb.fil,527.5,6.4e-05,0.5,7.86395915721742,31512
1,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52751_cor_Wb.fil,527.51,6.4e-05,0.5,8.1455221377799,31496
2,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52752_cor_Wb.fil,527.52,6.4e-05,0.5,7.624845459281727,31513
3,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52753_cor_Wb.fil,527.53,6.4e-05,0.5,8.34461648587219,31508
4,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52754_cor_Wb.fil,527.54,6.4e-05,0.5,7.851757489083864,31507
5,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52755_cor_Wb.fil,527.55,6.4e-05,0.5,8.007702748788104,31507
6,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52756_cor_Wb.fil,527.56,6.4e-05,0.5,7.6277994995007745,31510
7,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52757_cor_Wb.fil,527.57,6.4e-05,0.5,9.59437084289404,31503
8,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52758_cor_Wb.fil,527.58,6.4e-05,0.5,8.401001534388936,31502
9,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52759_cor_Wb.fil,527.59,6.4e-05,0.5,10.232052192454184,31501
10,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52760_cor_Wb.fil,527.6,6.4e-05,0.5,8.63701701910003,31503
11,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52761_cor_Wb.fil,527.61,6.4e-05,0.5,9.016320752210287,31502
12,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52762_cor_Wb.fil,527.62,6.4e-05,0.5,10.425842708589805,31500
